class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,architect,,,architect,architect.md,ePG6XkvUhYKx,750584520458187235044,identifier,http://www.wikidata.org/entity/Q42973,,,,
Concept,architect,,,architect,architect.md,ePG6XkvUhYKx,750584520458187235044,described_by_source,,,,,
Concept,architect,,,architect,architect.md,ePG6XkvUhYKx,750584520458187235044,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,
Concept,architect,,,architect,architect.md,ePG6XkvUhYKx,750584520458187235044,subclass_of,,,,,
