class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,subclass_of_value,opposite_of_value,opposite_of_label
Concept,dedicatee,,,dedicatee,dedicatee.md,CBJEfZgNCiU3,209720332872186036514,identifier,http://www.wikidata.org/entity/Q28008298,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,CBJEfZgNCiU3,209720332872186036514,described_by_source,,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,CBJEfZgNCiU3,209720332872186036514,instance_of,,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,CBJEfZgNCiU3,209720332872186036514,subclass_of,,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,CBJEfZgNCiU3,209720332872186036514,opposite_of,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ,author
