class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,Flora,Flora.md,Flora,MW67QacPZAF7,402245038368129409766,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character,,
Concept,Flora,Flora.md,Flora,MW67QacPZAF7,402245038368129409766,subclass_of,,,,
Concept,Flora,Flora.md,Flora,MW67QacPZAF7,402245038368129409766,identifier,,,,http://www.wikidata.org/entity/Q209644
