class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,part_of_label,citation_value,isbn_value
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,U396cDbhvLZQ,536940403364938759198,identifier,,,,,,
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,U396cDbhvLZQ,536940403364938759198,described_by_source,,,,,,
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,U396cDbhvLZQ,536940403364938759198,part_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8Sxq7vY37Ts9,The Other Voice in Early Modern Europe,,
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,U396cDbhvLZQ,536940403364938759198,citation,,,,,"Gambara, Veronica. 2014. Complete Poems: A Bilingual Edition. Translated by Molly M. Martin and Paola Ugolini. The Other Voice in Early Modern Europe: The Toronto Series, v. 34. Chicago: Iter Press.",
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,U396cDbhvLZQ,536940403364938759198,isbn,,,,,,
