class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,humanitarians,people who denied the divinity of Christ and emphasized the sufficiency of human nature,,humanitarians,humanitarians.md,MRqTCWN2WqnD,400710189553467208766,identifier,http://www.wikidata.org/entity/Q105969255,
Concept,humanitarians,people who denied the divinity of Christ and emphasized the sufficiency of human nature,,humanitarians,humanitarians.md,MRqTCWN2WqnD,400710189553467208766,described_by_source,,
