class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,identifier,http://www.wikidata.org/entity/Q112428143,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,described_by_source,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/f43HawKudsFv,Venezia,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,member_of,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,related_to,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,notable_work,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,interested_in,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Alessandro Raverio,,['Alessandro Raveri'],Alessandro Raverio,Alessandro Raverio.md,bLBpKyizGNoA,687563620479685551977,present_in_work,,,,,,,,,,,,,,,,
