class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,part_of_label,citation_value,isbn_value
BibliographicResource,(Wilbourne 2007),,['wilbourneIsabellaRingiovinitaVirginia2007'],(Wilbourne 2007),(Wilbourne 2007).md,UAfipBNhAcY3,539669215375801482178,identifier,https://www.jstor.org/stable/41701474,,,,,
BibliographicResource,(Wilbourne 2007),,['wilbourneIsabellaRingiovinitaVirginia2007'],(Wilbourne 2007),(Wilbourne 2007).md,UAfipBNhAcY3,539669215375801482178,described_by_source,,,,,,
BibliographicResource,(Wilbourne 2007),,['wilbourneIsabellaRingiovinitaVirginia2007'],(Wilbourne 2007),(Wilbourne 2007).md,UAfipBNhAcY3,539669215375801482178,part_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o5R3AWPXbZ6Z,Recercare,,
BibliographicResource,(Wilbourne 2007),,['wilbourneIsabellaRingiovinitaVirginia2007'],(Wilbourne 2007),(Wilbourne 2007).md,UAfipBNhAcY3,539669215375801482178,citation,,,,,"Wilbourne, Emily. 2007. ‘Isabella Ringiovinita"": Virginia Ramponi Andreini before"" Arianna’. Recercare 19 (1/2). JSTOR: 47–71.",
BibliographicResource,(Wilbourne 2007),,['wilbourneIsabellaRingiovinitaVirginia2007'],(Wilbourne 2007),(Wilbourne 2007).md,UAfipBNhAcY3,539669215375801482178,isbn,,,,,,
