class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,Protestantism,,,Protestantism,Protestantism.md,4EaRhTQBuzNf,45822086528509436200,identifier,http://www.wikidata.org/entity/Q23540,,,
Concept,Protestantism,,,Protestantism,Protestantism.md,4EaRhTQBuzNf,45822086528509436200,described_by_source,,,,
Concept,Protestantism,,,Protestantism,Protestantism.md,4EaRhTQBuzNf,45822086528509436200,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Rh4WawLB9jXR,religious movement
