class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KpZK8ZttRzyy,Lucia Albani Avogadro,,,,,,,,,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,part_of,,,,,,,,Lucia Albana Avogadra.,57.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/D7Lfbq5eiaTi,Rime di diversi eccellenti autori bresciani,,,,,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Z5e4Z6WMSNSn,despair,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/oNwZL9SndUgS,betrayal,,,,,,,,,
PoeticWork,S'unqua permette'l Ciel per mia ventura,,,S'unqua permette'l Ciel per mia ventura,S'unqua permette'l Ciel per mia ventura.md,kXXSgV4de8Lo,877393704030212670723,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
