class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,identifier,http://www.wikidata.org/entity/Q316532,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,described_by_source,,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,work_location,,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,member_of,,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,related_to,,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,notable_work,,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,interested_in,,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,catalog_identifier,,,,,,,,,,,,,,,
Agent,Luca Marenzio,,,Luca Marenzio,Luca Marenzio.md,UE5wVYcJfR6n,540902811159547701005,present_in_work,,,,,,,,,,,,,,,
