class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,wheel of Fortune,,['Rota Fortunae'],wheel of Fortune,wheel of Fortune.md,VDabzYmYzEGH,561358698232291307175,identifier,http://www.wikidata.org/entity/Q3087892,,,
Concept,wheel of Fortune,,['Rota Fortunae'],wheel of Fortune,wheel of Fortune.md,VDabzYmYzEGH,561358698232291307175,described_by_source,,,,
Concept,wheel of Fortune,,['Rota Fortunae'],wheel of Fortune,wheel of Fortune.md,VDabzYmYzEGH,561358698232291307175,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3YfKFFqB6d4W,emblem
