class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F232880000010101_000000198203C,,,,,,,,,,,,,
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jZuvVuSH7U3b,Veronica Gambara,,,,,,
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GvrgfY6eM6QQ,Bartolomeo Torresani,,,,,,
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P7AXeJcnPriq,Primo libro de Madrigali a quatro voci di l'Hoste da Reggio,,,,
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,instrumentation,,,,,,,,,,,,,,
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/gBxnntUaUNFc,"Quanti son poi, che divenuti amanti",
MusicComposition,"Quanti son poi, che divenuti amanti (Torresani)",,,"Quanti son poi, che divenuti amanti (Torresani)","Quanti son poi, che divenuti amanti (Torresani).md",VUN5hBn9yMBL,566709603832842671988,derivative_work,,,,,,,,,,,,,,
