class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,identifier,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,described_by_source,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/cAY8wr9pyjdc,Gaspara Stampa,,,,,,,,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,part_of,,,,,,,,171.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LNxSnoqrbvDw,Rime di madonna Gaspara Stampa,,,,,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,based_on,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,derivative_work,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,subject,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6UgHPJzzmPCX,departure,,,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,poetic_type,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LEWu9yEF83UP,madrigale,,,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,metre,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,depicts,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Suq86ApyHSzQ,weeping,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,depicts,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ACTN7uuqiNiD,torment,,,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,language,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian,
PoeticWork,Qual fosse il mio martire,,,Qual fosse il mio martire,Qual fosse il mio martire.md,PSMGGtjaVrHP,442164964602615670686,text,,,,,,,,,,,,,,,,,,,,,,,"Qual fosse il mio martire
Nel vostro dipartire,
Voi'l potete di qui Signor stimare,
Che mi fu tolto infin'il lagrimare.

E l'humor, che per gli occhi uscendo fore,
Suol sfogarmi'l dolore,
In quell'amara, e cruda dipartita
Mi negò la sua aita.

Oh mio misero stato,
D'altra donna non mai visto, o provato,
Poiché quello, ond'Amor è sì cortese
Nel maggior uopo a me sola contese."
