class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_source,catalog_identifier_value,present_in_work_value
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,identifier,http://www.wikidata.org/entity/Q17181905,,,,,,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,described_by_source,,,,,,,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TKTukTBozhcq,Venezia,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,member_of,,,,,,,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2hYMECrC2z35,publisher,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,related_to,,,,,,,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,notable_work,,,,,,,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,interested_in,,,,,,,,,,,,,,,,,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,catalog_identifier,,,,,,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/99XEoHF9WPng', 'label': 'Italian Academies Database'}",16098.0,
Agent,Giovanni Andrea Valvassore,,['Giovanni Andrea Valvassorio'],Giovanni Andrea Valvassore,Giovanni Andrea Valvassore.md,3PdiuPhFyc6Q,28465458631971499096,present_in_work,,,,,,,,,,,,,,,,,
