class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,lover,,['lovers'],lover,lover.md,Q3VtFUAxVKyf,454528918219813146193,identifier,http://www.wikidata.org/entity/Q841509,
Concept,lover,,['lovers'],lover,lover.md,Q3VtFUAxVKyf,454528918219813146193,described_by_source,,
