class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,['figure of speech'],rhetorical figure,rhetorical figure.md,rhetorical figure,6YzSraKZVaNv,93763050628277229061,instance_of,,,
Concept,['figure of speech'],rhetorical figure,rhetorical figure.md,rhetorical figure,6YzSraKZVaNv,93763050628277229061,subclass_of,,,
Concept,['figure of speech'],rhetorical figure,rhetorical figure.md,rhetorical figure,6YzSraKZVaNv,93763050628277229061,identifier,,,http://www.wikidata.org/entity/Q10690215
