class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value,language_value,subject_value,poetic_type_value,depicts_value,metre_value
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F178740000010101_000000184400C,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o37R4hW3emjb,canzonetta,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/m6wtPJn8ruaN,Giovanni Battista Maurizzi,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/cGzqnqhtHMWc,Tommaso Pecci,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8CkPQ8EToAfz,Canzonette a tre voci del signor Tomaso Pecci. Libro primo,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,instrumentation,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/hL73VDCZJnHi,"Non temete più, amanti",,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,derivative_work,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,text,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,language,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,subject,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,poetic_type,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,depicts,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",o6cXfa8qjRcf,930282883097600438761,metre,,,,,,,,,,,,,,,,,,,,
