class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,contrafactum,,,contrafactum,contrafactum.md,FfrXyTmswQB2,281970141896049271047,identifier,http://www.wikidata.org/entity/Q1783270,
Concept,contrafactum,,,contrafactum,contrafactum.md,FfrXyTmswQB2,281970141896049271047,described_by_source,,
