class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,notable_work_value,related_to_value,motto_value
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,identifier,http://www.wikidata.org/entity/Q2496316,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,described_by_source,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/M8DkfPxU28Gc,digital library,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,inception,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,dissolved,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,location,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,official_website,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,catalog_identifier,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,member,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,interested_in,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,notable_work,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,related_to,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,QYqEZxiwMRcT,465150715930897944526,motto,,,,,,,,,,,,,,
