class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,identifier,http://www.wikidata.org/entity/Q2062267,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,described_by_source,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,work_location,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,member_of,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,related_to,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,notable_work,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,interested_in,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,catalog_identifier,,,,,,,,,,,,,,,
Agent,Alfonso Fontanelli,,,Alfonso Fontanelli,Alfonso Fontanelli.md,HYNSRHyjXwZv,320529247388847580492,present_in_work,,,,,,,,,,,,,,,
