class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,identifier,http://www.wikidata.org/entity/Q165257,,,,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,described_by_source,,,,,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,work_location,,,,,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,member_of,,,,,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/n8gFvD2DbXwH,playwright,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,related_to,,,,,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,notable_work,,,,,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,interested_in,,,,,,,,,,,,,,
Agent,Lope de Vega,,,Lope de Vega,Lope de Vega.md,AhC7M5BBkhga,179270608087960420781,catalog_identifier,,,,,,,,,,,,,,
