class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,visitor,,,visitor,visitor.md,4NmckkLszZdN,48789451428150423032,identifier,http://www.wikidata.org/entity/Q112287562,
Concept,visitor,,,visitor,visitor.md,4NmckkLszZdN,48789451428150423032,described_by_source,,
