class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,poetry collection,,,poetry collection,poetry collection.md,QXGbSHBTa8pT,464581409326423167520,identifier,http://www.wikidata.org/entity/Q12106333,,,
Concept,poetry collection,,,poetry collection,poetry collection.md,QXGbSHBTa8pT,464581409326423167520,described_by_source,,,,
Concept,poetry collection,,,poetry collection,poetry collection.md,QXGbSHBTa8pT,464581409326423167520,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JHrGKtEArQaq,document
