class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,musician,musician.md,musician,aPTpWcuQe7Uj,668115464762210335391,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation,,
Concept,musician,musician.md,musician,aPTpWcuQe7Uj,668115464762210335391,subclass_of,,,,
Concept,musician,musician.md,musician,aPTpWcuQe7Uj,668115464762210335391,identifier,,,,http://www.wikidata.org/entity/Q639669
