class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,TtZCYTPbJTnN,534197233028425523138,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3XraWsE54wKL,natural entity,,,
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,TtZCYTPbJTnN,534197233028425523138,subclass_of,,,,,
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,TtZCYTPbJTnN,534197233028425523138,opposite_of,,,,,
Concept,"['gem', 'gemma', 'gemme', 'precious stone']",gemstome,gemstome.md,gemstome,TtZCYTPbJTnN,534197233028425523138,identifier,,,,,http://www.wikidata.org/entity/Q83437
