class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,interested_in_label,catalog_identifier_value,present_in_work_value
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,identifier,http://www.wikidata.org/entity/Q106533354,,,,,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Kh6VwMSVUp3m,(Eco 2017),,,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,gender,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,work_location,,,,,,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,member_of,,,,,,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LyEatsU6bs4d,politician,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,related_to,,,,,,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,notable_work,,,,,,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,interested_in,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RmaA75A9H4A7,ars combinatoria,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,catalog_identifier,,,,,,,,,,,,,,,,,
Agent,Gustavus Selenus,,"['Gustavo Selenus', 'Duke August II of Brunswick-Lüneburg']",Gustavus Selenus,Gustavus Selenus.md,LStkRDBxc8jf,380457296497998552517,present_in_work,,,,,,,,,,,,,,,,,
