class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,alchemist,,,alchemist,alchemist.md,2j8TDeS5UmB4,14884283843414404274,identifier,http://www.wikidata.org/entity/Q15954519,,,,
Concept,alchemist,,,alchemist,alchemist.md,2j8TDeS5UmB4,14884283843414404274,described_by_source,,,,,
Concept,alchemist,,,alchemist,alchemist.md,2j8TDeS5UmB4,14884283843414404274,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,
Concept,alchemist,,,alchemist,alchemist.md,2j8TDeS5UmB4,14884283843414404274,subclass_of,,,,,
