class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['sonno', 'rest', 'sleeping']",sleep,sleep.md,sleep,g8YNGqbpcLMa,786529197367017250049,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NipdbPwHTGmA,activity,,
Concept,"['sonno', 'rest', 'sleeping']",sleep,sleep.md,sleep,g8YNGqbpcLMa,786529197367017250049,subclass_of,,,,
Concept,"['sonno', 'rest', 'sleeping']",sleep,sleep.md,sleep,g8YNGqbpcLMa,786529197367017250049,identifier,,,,http://www.wikidata.org/entity/Q35831
