class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Valencia,,,Valencia,Valencia.md,NA6r4rjsCCCU,415645024541087023868,identifier,http://www.wikidata.org/entity/Q8818,,,,,
Place,Valencia,,,Valencia,Valencia.md,NA6r4rjsCCCU,415645024541087023868,described_by_source,,,,,,
Place,Valencia,,,Valencia,Valencia.md,NA6r4rjsCCCU,415645024541087023868,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Valencia,,,Valencia,Valencia.md,NA6r4rjsCCCU,415645024541087023868,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2zpxJXBpmqbn,Spain
