class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Genova,,['Genoa'],Genova,Genova.md,Bj2JQvStXBT3,200568293299765461838,identifier,http://www.wikidata.org/entity/Q1449,,,,,
Place,Genova,,['Genoa'],Genova,Genova.md,Bj2JQvStXBT3,200568293299765461838,described_by_source,,,,,,
Place,Genova,,['Genoa'],Genova,Genova.md,Bj2JQvStXBT3,200568293299765461838,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Genova,,['Genoa'],Genova,Genova.md,Bj2JQvStXBT3,200568293299765461838,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
