class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Place,Heraklion,city in the island of Crete,['Candia'],Heraklion,Heraklion.md,nDf6mtCMecEH,912197497530525546795,identifier,http://www.wikidata.org/entity/Q160544,
Place,Heraklion,city in the island of Crete,['Candia'],Heraklion,Heraklion.md,nDf6mtCMecEH,912197497530525546795,described_by_source,,
