class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,identifier,http://www.wikidata.org/entity/Q4013565,,,,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,described_by_source,,,,,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/f43HawKudsFv,Venezia,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,member_of,,,,,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,related_to,,,,,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,notable_work,,,,,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,interested_in,,,,,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Vincenzo Valgrisi,,,Vincenzo Valgrisi,Vincenzo Valgrisi.md,3vWFDkJPoCzX,39640945596774683660,present_in_work,,,,,,,,,,,,,,,,
