class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,identifier,http://www.wikidata.org/entity/Q52153987,,,,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,described_by_source,,,,,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TKTukTBozhcq,Venezia,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,member_of,,,,,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2hYMECrC2z35,publisher,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,related_to,,,,,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,notable_work,,,,,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,interested_in,,,,,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Angelo Gardano,,,Angelo Gardano,Angelo Gardano.md,4EaQYo8TMzLM,45821958181739727238,present_in_work,,,,,,,,,,,,,,,,
