class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,woman,,['lady'],woman,woman.md,gHVGjgKjtq6V,789767826853207941615,identifier,http://www.wikidata.org/entity/Q467,
Concept,woman,,['lady'],woman,woman.md,gHVGjgKjtq6V,789767826853207941615,described_by_source,,
