class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,Jesus Christ,Jesus Christ.md,Jesus Christ,kcWr3rLLCUsP,879200121923773447623,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character,,
Concept,Jesus Christ,Jesus Christ.md,Jesus Christ,kcWr3rLLCUsP,879200121923773447623,subclass_of,,,,
Concept,Jesus Christ,Jesus Christ.md,Jesus Christ,kcWr3rLLCUsP,879200121923773447623,identifier,,,,http://www.wikidata.org/entity/Q302
