class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,identifier,http://www.wikidata.org/entity/Q7420427,,,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,described_by_source,,[[(Santinelli 1985)]],,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,work_location,,,,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,member_of,,,,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2j8TDeS5UmB4,alchemist,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW,poet,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,related_to,,,,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,notable_work,,,,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,interested_in,,,,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,catalog_identifier,,,,,,,,,,,,,,,
Agent,Francesco Maria Santinelli,,,Francesco Maria Santinelli,Francesco Maria Santinelli.md,BVavFPBEeQRA,195707066224904832344,present_in_work,,,,,,,,,,,,,,,
