class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,Fortuna,Fortuna.md,Fortuna,mRQuwpcHyKRP,895815982282209936147,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character,,
Concept,Fortuna,Fortuna.md,Fortuna,mRQuwpcHyKRP,895815982282209936147,subclass_of,,,,
Concept,Fortuna,Fortuna.md,Fortuna,mRQuwpcHyKRP,895815982282209936147,identifier,,,,http://www.wikidata.org/entity/Q4654
