class,aliases,base_name,filename,label,id,n_id,property,part_of_value,citation_value,isbn_value,identifier_value
BibliographicResource,['yatesGiordanoBrunoTradizione2022'],(Yates 1964),(Yates 1964).md,(Yates 1964),V863VaniCEeW,559367068284492839659,part_of,,,,
BibliographicResource,['yatesGiordanoBrunoTradizione2022'],(Yates 1964),(Yates 1964).md,(Yates 1964),V863VaniCEeW,559367068284492839659,citation,,"Yates, Franches. (1964) 2022. Giordano Bruno e la tradizione ermetica. Translated by Renzo Pecchioli. 9th edn. Biblioteca Storica. Bari: Gius. Laterza & Figli.",,
BibliographicResource,['yatesGiordanoBrunoTradizione2022'],(Yates 1964),(Yates 1964).md,(Yates 1964),V863VaniCEeW,559367068284492839659,isbn,,,,
BibliographicResource,['yatesGiordanoBrunoTradizione2022'],(Yates 1964),(Yates 1964).md,(Yates 1964),V863VaniCEeW,559367068284492839659,identifier,,,,978-88-420-9239-1
