class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,philosophy,,,philosophy,philosophy.md,akHAqpCfXjea,675650453325378479519,identifier,http://www.wikidata.org/entity/Q5891,
Concept,philosophy,,,philosophy,philosophy.md,akHAqpCfXjea,675650453325378479519,described_by_source,,
