class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Lecce,,,Lecce,Lecce.md,DrJq2JzVNMDV,244479359877798691482,identifier,http://www.wikidata.org/entity/Q13386,,,,,
Place,Lecce,,,Lecce,Lecce.md,DrJq2JzVNMDV,244479359877798691482,described_by_source,,,,,,
Place,Lecce,,,Lecce,Lecce.md,DrJq2JzVNMDV,244479359877798691482,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Lecce,,,Lecce,Lecce.md,DrJq2JzVNMDV,244479359877798691482,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
