class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,identifier,http://www.wikidata.org/entity/Q118733379,,,,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,described_by_source,,,,,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GvYVBMCkzMzW,Firenze,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,member_of,,,,,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,related_to,,,,,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,notable_work,,,,,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,interested_in,,,,,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Francesco Tosi,,,Francesco Tosi,Francesco Tosi.md,neVsZzX9EjAy,921189807267773847667,present_in_work,,,,,,,,,,,,,,,,
