class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value,language_value,subject_value,poetic_type_value,depicts_value,metre_value
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F103150000010101_000000215000C,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AjNf7Seeiq55,Jacopo Sannazaro,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/E64tCnVtsG5S,Vincenzo Ruffo,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/N9xgD7YncCH3,"Il primo libro de madrigali, a note negre di Vincenzo Ruffo",,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,instrumentation,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KEHKemgmNx4m,Ingiustissimo Amor perché sì raro,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,derivative_work,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,text,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,language,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,subject,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,poetic_type,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,depicts,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Fiere silvestre, che per lati campi (Ruffo)",,,"Fiere silvestre, che per lati campi (Ruffo)","Fiere silvestre, che per lati campi (Ruffo).md",RYdXSKszye3P,485712277628349644304,metre,,,,,,,,,,,,,,,,,,,,
