class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['crying', 'weep', 'wail']",weeping,weeping.md,weeping,YNz7hZ7AqXJk,626673979743002734752,instance_of,,,
Concept,"['crying', 'weep', 'wail']",weeping,weeping.md,weeping,YNz7hZ7AqXJk,626673979743002734752,subclass_of,,,
Concept,"['crying', 'weep', 'wail']",weeping,weeping.md,weeping,YNz7hZ7AqXJk,626673979743002734752,identifier,,,http://www.wikidata.org/entity/Q152247
