class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,mythology,mythology.md,mythology,8o9dpQgCfrjH,140155350230786916774,instance_of,,,
Concept,mythology,mythology.md,mythology,8o9dpQgCfrjH,140155350230786916774,subclass_of,,,
Concept,mythology,mythology.md,mythology,8o9dpQgCfrjH,140155350230786916774,identifier,,,http://www.wikidata.org/entity/Q9134
