class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,title_value,inception_value,has_version_publication_date,has_version_publisher,has_version_place_of_publication,has_version_external_source,has_version_permalink,contributor_role,contributor_value,contributor_label,subject_value,subject_label,has_part_value,based_on_value,based_on_label
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/CrKoHGLhLE34,chivalric poem,,,,,,,,,,,,,,,
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,title,,,"La destruttione di Gierusalemme del sig. conte Ridolfo Campeggi, e la prigionia del Santo Sepolcro di Christo, del signor Girolamo Tortoletti",,,,,,,,,,,,,,
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,inception,,,,1628.0,,,,,,,,,,,,,
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,has_version,,,,,1628.0,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RDU3Exp4cMDF', 'label': 'Lodovico Grignani'}","[{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P5ipTFsK5dJG', 'label': 'Roma'}]",https://books.google.be/books?id=v-OXeOIc6bMC,http://id.sbn.it/bid/RMLE040048,,,,,,,,
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,contributor,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/mtmLGiiqGNUj,Ridolfo Campeggi,,,,,
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,subject,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/gRCmoRbw2n22,Crusades,,,
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,has_part,,,,,,,,,,,,,,,,,
Book,La distruzione di Gierusalemme,La distruzione di Gierusalemme.md,La distruzione di Gierusalemme,NGrxmrXecZ5w,418097437574252142581,based_on,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MyN8HshJ2LaN,"Gierusalemme liberata, poema heroico del sig. Torquato Tasso"
