class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,cetra,,,cetra,cetra.md,8exgbnVgMbYC,137195878581577282744,identifier,http://www.wikidata.org/entity/Q1798678,,,,,
Concept,cetra,,,cetra,cetra.md,8exgbnVgMbYC,137195878581577282744,described_by_source,,,,,,
Concept,cetra,,,cetra,cetra.md,8exgbnVgMbYC,137195878581577282744,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6AYmYVgGGYKR,type of musical instrument,,
Concept,cetra,,,cetra,cetra.md,8exgbnVgMbYC,137195878581577282744,subclass_of,,,,,,
Concept,cetra,,,cetra,cetra.md,8exgbnVgMbYC,137195878581577282744,opposite_of,,,,,,
