class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,mythology,mythology.md,mythology,iMsLAWZsRpYq,832627872998689393244,instance_of,,,
Concept,mythology,mythology.md,mythology,iMsLAWZsRpYq,832627872998689393244,subclass_of,,,
Concept,mythology,mythology.md,mythology,iMsLAWZsRpYq,832627872998689393244,identifier,,,http://www.wikidata.org/entity/Q9134
