class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Casalmaggiore,,,Casalmaggiore,Casalmaggiore.md,m52VRj9oWuep,888432850355942047366,identifier,http://www.wikidata.org/entity/Q42139,,,,,
Place,Casalmaggiore,,,Casalmaggiore,Casalmaggiore.md,m52VRj9oWuep,888432850355942047366,described_by_source,,,,,,
Place,Casalmaggiore,,,Casalmaggiore,Casalmaggiore.md,m52VRj9oWuep,888432850355942047366,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Casalmaggiore,,,Casalmaggiore,Casalmaggiore.md,m52VRj9oWuep,888432850355942047366,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
