class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,assonance,assonance.md,assonance,KpdhpGrFkRVD,367690568768771677265,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6YzSraKZVaNv,rhetorical figure,,
Concept,assonance,assonance.md,assonance,KpdhpGrFkRVD,367690568768771677265,subclass_of,,,,
Concept,assonance,assonance.md,assonance,KpdhpGrFkRVD,367690568768771677265,identifier,,,,http://www.wikidata.org/entity/Q191092
