class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,librettist,,,librettist,librettist.md,3SbH2BmAUWvM,29535969864522685738,identifier,http://www.wikidata.org/entity/Q8178443,,,
Concept,librettist,,,librettist,librettist.md,3SbH2BmAUWvM,29535969864522685738,described_by_source,,,,
Concept,librettist,,,librettist,librettist.md,3SbH2BmAUWvM,29535969864522685738,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation
