class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,subclass_of_value,opposite_of_value,opposite_of_label
Concept,death,,"['morte', 'oblio', 'morir']",death,death.md,D3F7Qwb9dCYu,227440103151526057455,identifier,http://www.wikidata.org/entity/Q4,,,,,
Concept,death,,"['morte', 'oblio', 'morir']",death,death.md,D3F7Qwb9dCYu,227440103151526057455,described_by_source,,,,,,
Concept,death,,"['morte', 'oblio', 'morir']",death,death.md,D3F7Qwb9dCYu,227440103151526057455,instance_of,,,,,,
Concept,death,,"['morte', 'oblio', 'morir']",death,death.md,D3F7Qwb9dCYu,227440103151526057455,subclass_of,,,,,,
Concept,death,,"['morte', 'oblio', 'morir']",death,death.md,D3F7Qwb9dCYu,227440103151526057455,opposite_of,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/hGWewhTdwcgZ,life
