class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,forest,,"['selva', 'wood']",forest,forest.md,E3PKJTAvLpog,248128139185841481131,identifier,http://www.wikidata.org/entity/Q4421,
Concept,forest,,"['selva', 'wood']",forest,forest.md,E3PKJTAvLpog,248128139185841481131,described_by_source,,
