class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,novella,,,novella,novella.md,MoHvpzT28S9a,408474755989803137591,identifier,http://www.wikidata.org/entity/Q149537,,,
Concept,novella,,,novella,novella.md,MoHvpzT28S9a,408474755989803137591,described_by_source,,,,
Concept,novella,,,novella,novella.md,MoHvpzT28S9a,408474755989803137591,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/g4TPeea9wGN7,form of creative work
