class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,folk tale,,['fairy tale'],folk tale,folk tale.md,FXdNf5gUsFe2,278990267430631406571,identifier,http://www.wikidata.org/entity/Q1221280,
Concept,folk tale,,['fairy tale'],folk tale,folk tale.md,FXdNf5gUsFe2,278990267430631406571,described_by_source,,
