class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F106210000010101_000000231100C,,,,,,,,,,,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/baADqnLF4t7X,Tarquinia Molza,,,,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8BDjmHVSTReY,Bartolomeo Spontone,,,,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/n5drAb6jz572,"De floridi virtuosi d'Italia, il secondo libro de madrigali a cinque voci",,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,instrumentation,,,,,,,,,,,,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/do5GPsDuK6Gw,Forse è cagion l'Aurora,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,derivative_work,,,,,,,,,,,,,,,
MusicComposition,Forse è cagion l'Aurora (Spontone),,,Forse è cagion l'Aurora (Spontone),Forse è cagion l'Aurora (Spontone).md,dYHrBHxfF3DH,733218134870485418115,text,,,,,,,,,,,,,,,
