class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['mille', '1000', 'one thousand']",thousand,thousand.md,thousand,c4Xg69omaPKA,702533097818246566256,instance_of,,,
Concept,"['mille', '1000', 'one thousand']",thousand,thousand.md,thousand,c4Xg69omaPKA,702533097818246566256,subclass_of,,,
Concept,"['mille', '1000', 'one thousand']",thousand,thousand.md,thousand,c4Xg69omaPKA,702533097818246566256,identifier,,,http://www.wikidata.org/entity/Q43016
