class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,identifier,http://www.wikidata.org/entity/Q55227554,,,,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,described_by_source,,,,,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Ut5gfQdSP4WR,Ferrara,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,member_of,,,,,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW,poet,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,related_to,,,,,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,notable_work,,,,,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,interested_in,,,,,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Bartolomeo Ferrini,,,Bartolomeo Ferrini,Bartolomeo Ferrini.md,UysXgbEHCAbU,556759758955879941614,present_in_work,,,,,,,,,,,,,,,,
