class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_section,part_of_pages,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/CBJEfZgNCiU3', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bFtdDNj5Z4mL,Eleonora Sanseverino,,,,,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/WsQJYjxufGKj,Laura Terracina,,,,,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,part_of,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kYUFXdGyHKMe,Canto I. All'Illustrissima donna Elionora Sanseverina.,5.0,Discorso sopra tutti li primi canti d'Orlando Furioso,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/duqiuAVT6ZNg,praise,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/VvwqSP8dg3vT,elegy,,,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nkvGUfVFSUHZ,ottava rima,,,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bFtdDNj5Z4mL,Eleonora Sanseverino,,,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,text,,,,,,,,,,,,,,,,,,,,,,"Quanto mi sia dolore, e grieve affanno,
Illustrissima mia donna Eleonora
Del vostro breve tempo e lungo danno
Che con fedel consorte io vidi allora
Scemar, ne la più verde età de l'anno,
Quando in più gioia amor l'arco lavora,
Ma lascia il duol che sel mortal suo velo
Giace sotterra l'alma hor viene in Cielo.",,
PoeticWork,"Quanto mi sia dolore, e grieve affanno",Ottava rima for the premature death of Eleonora Sanseverino.,,"Quanto mi sia dolore, e grieve affanno","Quanto mi sia dolore, e grieve affanno.md",iQX6roUoJdES,833585462521640131362,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian
