class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,terzina,,,terzina,terzina.md,PL7MuoUSH2rD,439904473442897313035,identifier,http://www.wikidata.org/entity/Q1353779,,,
Concept,terzina,,,terzina,terzina.md,PL7MuoUSH2rD,439904473442897313035,described_by_source,,,,
Concept,terzina,,,terzina,terzina.md,PL7MuoUSH2rD,439904473442897313035,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/d8pY5kFd7FsT,poetic form
