class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,identifier,http://www.wikidata.org/entity/Q179277,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,described_by_source,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P5ipTFsK5dJG,Roma,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,member_of,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,related_to,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,notable_work,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,interested_in,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,EgZgZVfAZ3zM,261589256490641809849,present_in_work,,,,,,,,,,,,,,,,
