class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,poetry genre,poetry genre.md,poetry genre,95f6xDxWw9tM,145772955029170272319,instance_of,,,
Concept,poetry genre,poetry genre.md,poetry genre,95f6xDxWw9tM,145772955029170272319,subclass_of,,,
Concept,poetry genre,poetry genre.md,poetry genre,95f6xDxWw9tM,145772955029170272319,identifier,,,http://www.wikidata.org/entity/Q110220157
