class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,subject_value,depicts_value,depicts_label,part_of_value,used_by_value,used_by_reference,used_by_label,motto_value,instance_of_value,instance_of_label
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,identifier,http://www.wikidata.org/entity/Q152519,,,,,,,,,,,,
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/VrEW7dXepBZR,(Nocerino 2014),,,,,,,,,,
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,subject,,,,,,,,,,,,,
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,depicts,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JUdJWGgBjkYx,animal,,,,,,,
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,part_of,,,,,,,,,,,,,
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,used_by,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/mGypoq67ei6s,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/VrEW7dXepBZR', 'label': '(Nocerino 2014)'}",Giambattista Basile,,,
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,motto,,,,,,,,,,,,,
EmblemClass,basilisk,,,basilisk,basilisk.md,7aZB2XibYztP,114962465273884180848,instance_of,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character
