class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/oBzcScDB6fDj,Paolo Emilio Balzani,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,part_of,,,,,,,,Del Faunio,23.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YGHkPLurgTyx,Ricreazioni amorose de gli Academici Gelati di Bologna,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3ruLTSyv8VeY,pastoral,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LEWu9yEF83UP,madrigale,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ByFdYpwqvPWu,nymph,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ddw2PSbVUZ6t,shepherd,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Dw8U7c9dKgjv,singing,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,language,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,AD6Gp7PsV7qm,169096621756314037072,text,,,,,,,,,,,,,,,,,,,,,,,,"Entro d' un chiaro fonte
Veggio la bella NISA ignuda, e sola
Cantare, hor vola vola
Anima mia fra quelle braccia stretta
Del tuo pastore, e ivi si diletta.
Il pastor, ch'ode sovragiunge, ed ella
Poi li si mostra rigidetta, e fella:
Vuole, non vuol, come chi vieti, e ceda,
Pur li si dona in preda."
