class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,biography,,,biography,biography.md,Z7uBwaE4aNvc,641848095478050750181,identifier,http://www.wikidata.org/entity/Q36279,,,
Concept,biography,,,biography,biography.md,Z7uBwaE4aNvc,641848095478050750181,described_by_source,,,,
Concept,biography,,,biography,biography.md,Z7uBwaE4aNvc,641848095478050750181,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/g4TPeea9wGN7,form of creative work
